,TotTkl,DribPast,AttTkl,Intercpt,Fouled,Fouls,COF,Clr,BlkSh,BlkCr,BlkPs,TotSav,OOBSav,SYBSav,PASav
69,1.6,0.6,2.2,1.5,0.6,0.6,-,2.1,0.4,0.4,1.2,-,-,-,-
70,0.8,0.2,0.9,0.2,0.2,0.7,0.3,0.4,-,-,0.4,-,-,-,-
71,0.5,0.2,0.6,1.1,0.2,0.5,-,4.5,0.5,0.1,0.2,-,-,-,-
72,1.7,0.8,2.4,1,0.8,0.8,-,3.4,0.7,-,0.7,-,-,-,-
73,1.8,0.5,2.3,0.2,0.5,0.9,-,0.6,0.2,-,0.8,-,-,-,-
74,1.5,0.4,1.9,1,0.4,0.7,0.1,5.6,0.4,-,0.6,-,-,-,-
75,0.8,0.4,1.2,0.2,1.2,0.6,0.2,0.8,-,0.1,0.5,-,-,-,-
76,1.5,0.9,2.4,1.1,1.4,1.2,0.2,0.3,0.2,0.2,1,-,-,-,-
77,-,-,-,-,-,-,-,0.9,-,-,-,3.2,0.2,2.3,0.7
78,0.9,0.5,1.4,0.3,0.8,1,0.2,0.2,-,-,0.5,-,-,-,-
79,0.3,0.1,0.3,-,0.4,0.7,0.3,0.3,-,-,0.1,-,-,-,-
80,-,-,-,-,-,0.2,-,2,-,-,-,4,0.2,2.8,1
81,1.8,0.7,2.5,1.8,1.5,0.8,-,1.8,0.5,0.1,0.8,-,-,-,-
82,1.3,0.4,1.8,0.8,0.4,0.9,-,5.5,0.7,-,0.7,-,-,-,-
83,1.3,0.3,1.7,0.3,1.2,0.6,0.5,0.4,-,-,0.8,-,-,-,-
84,1.9,0.7,2.6,1.2,0.6,1.3,0.1,2.2,0.2,-,0.8,-,-,-,-
85,1.9,0.8,2.7,0.7,1.4,1,-,1.6,0.1,0.2,0.9,-,-,-,-
86,1.4,0.6,2.1,0.2,0.8,1.2,0.1,0.9,-,0.1,0.9,-,-,-,-
87,0.6,0.2,0.8,0.1,1,1.2,0.1,1,-,-,0.4,-,-,-,-
88,1.5,0.4,1.9,1.4,0.3,1.1,-,4.4,0.7,-,0.7,-,-,-,-
89,-,-,-,-,-,-,-,0.8,-,-,-,3.3,0.2,2,1.1
90,1.6,0.8,2.4,2,0.8,0.9,-,2.1,0.5,0.1,0.8,-,-,-,-
91,1.1,0.2,1.3,0.3,0.7,0.4,-,1.9,0.3,0.3,0.3,-,-,-,-
92,1.2,0.5,1.7,0.2,1,1,0.2,0.9,0.2,0.1,0.8,-,-,-,-
93,0.3,0.2,0.5,0.2,2.4,0.9,0.8,0.3,-,0.1,0.6,-,-,-,-
94,2.2,0.4,2.6,1.4,0.5,1.2,-,4.2,0.8,0.1,0.7,-,-,-,-
95,0.9,0.4,1.3,0.7,0.4,0.5,-,0.9,0.2,-,0.7,-,-,-,-
96,1.4,0.8,2.2,0.4,1.2,0.6,0.4,0.5,0.1,-,0.9,-,-,-,-
97,0.3,0.1,0.4,0.2,1.3,0.5,0.1,0.5,0.1,-,0.4,-,-,-,-
98,1.2,0.8,1.9,1.3,0.6,0.4,-,5.2,0.7,0.1,0.8,-,-,-,-
99,1.2,0.8,1.9,0.4,1.1,1.2,0.1,0.8,0.1,0.3,1.5,-,-,-,-
100,1.4,0.5,1.9,1.2,0.7,0.8,0.1,3.3,0.3,-,0.9,-,-,-,-
101,1.4,0.5,1.9,0.8,1.9,0.6,0.2,2.1,0.4,0.2,0.6,-,-,-,-
102,0.3,0.3,0.5,0.1,1.2,0.6,0.3,0.3,-,-,0.4,-,-,-,-
103,1.5,0.7,2.3,1,0.7,0.9,0.1,0.9,0.1,0.1,1.4,-,-,-,-
104,2.1,1,3.1,0.6,1.1,1.5,-,1.2,0.3,0.1,1,-,-,-,-
105,-,0.1,0.1,-,-,-,-,1.2,-,-,-,2.8,0.2,1.8,0.8
106,0.6,0.5,1.1,0.3,0.6,0.6,0.3,0.6,0.1,0.3,0.9,-,-,-,-
107,1.1,0.6,1.7,1.3,0.8,1.2,0.1,4.5,0.6,-,0.3,-,-,-,-
108,1.4,0.5,1.9,0.4,0.7,0.7,0.4,0.7,0.1,-,0.7,-,-,-,-
109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
110,0.9,0.3,1.2,0.5,0.7,0.4,-,0.4,-,-,0.6,-,-,-,-
111,0.8,0.7,1.5,0.5,0.3,0.2,0.1,0.4,-,-,0.6,-,-,-,-
112,2.1,0.7,2.8,1.2,0.9,2.3,0.1,1.8,0.3,0.1,0.8,-,-,-,-
113,0.9,0.7,1.5,0.2,0.6,0.6,0.3,0.4,-,0.1,0.5,-,-,-,-
