,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,YelC,RedC,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
246,28.0,190.0,45.0,37.0,0.0,2289.0,2.0,0.0,92.6,1.0,6.98,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.5,0.1,0.0,3.2,0.1,0.9,0.0,0.0,0.0,1.4,0.0,0.5,0.2,0.1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
247,27.0,189.0,4.0,1.0,4.0,1567.0,5.0,1.0,67.7,2.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.3,0.0,1.2,1.2,1.9,0.0,0.2,0.0,0.6,0.5,2.2,0.9,0.3,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
248,24.0,190.0,2.5,13.0,15.0,1318.0,1.0,3.0,68.4,0.0,6.18,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.4,0.6,0.8,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
249,26.0,190.0,6.0,1.0,1.0,1602.0,0.0,0.0,84.3,1.0,7.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.5,0.2,0.0,6.6,0.3,1.4,0.0,0.0,0.0,1.6,0.1,0.4,0.0,0.2,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
250,27.0,193.0,5.0,49.0,0.0,1640.0,0.0,0.0,82.9,1.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
251,24.0,181.0,7.0,1.0,7.0,798.0,5.0,1.0,71.5,2.0,6.39,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.4,0.3,0.1,0.0,0.1,0.6,1.1,0.5,0.3,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
252,26.0,188.0,5.0,1.0,8.0,330.0,1.0,1.0,75.0,0.0,6.27,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.3,0.5,0.5,0.1,0.0,0.0,0.0,0.3,0.5,0.3,0.1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
253,28.0,180.0,18.0,37.0,0.0,2215.0,6.0,4.0,82.5,5.0,7.19,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.2,0.1,1.0,1.8,1.6,0.0,0.1,0.1,0.6,0.1,1.5,0.9,0.0,10,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
254,25.0,185.0,4.0,25.0,10.0,828.0,2.0,1.0,77.8,1.0,6.51,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,0.7,0.6,0.4,0.1,0.1,0.0,0.2,0.4,0.6,0.6,0.1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
255,25.0,173.0,18.0,37.0,9.0,1245.0,2.0,3.0,82.2,0.0,6.55,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.3,1.3,0.8,0.0,0.0,0.0,0.2,0.4,1.6,0.6,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
256,21.0,180.0,15.0,61.0,4.0,1689.0,3.0,6.0,86.3,1.0,7.13,0.1,0.1,0.0,0.0,0.1,0.0,0.4,1.3,0.0,0.0,1.9,0.9,0.5,0.1,0.0,0.0,0.6,0.0,1.1,0.4,0.1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
